PREPRINT_DOI,CITATION_INTERVAL,CITATIONS,LOG_CITATIONS
10.1101/057273,-1,0,0
10.1101/057273,0,0,0
10.1101/057273,1,0,0
10.1101/057273,2,0,0
10.1101/057273,3,0,0
10.1101/057273,4,0,0
10.1101/057273,5,0,0
10.1101/057273,6,0,0
10.1101/057273,7,0,0
10.1101/057273,8,0,0
10.1101/057273,9,0,0
10.1101/057273,10,0,0
10.1101/057273,11,0,0
10.1101/057273,12,0,0
10.1101/057273,13,0,0
10.1101/057273,14,0,0
10.1101/057273,15,0,0
10.1101/057273,16,0,0
10.1101/057273,17,0,0
10.1101/057299,-7,0,0
10.1101/057299,-6,0,0
10.1101/057299,-5,0,0
10.1101/057299,-4,0,0
10.1101/057299,-3,0,0
10.1101/057299,-2,0,0
10.1101/057299,-1,0,0
10.1101/057299,0,0,0
10.1101/057299,1,0,0
10.1101/057299,2,0,0
10.1101/057299,3,0,0
10.1101/057299,4,0,0
10.1101/057299,5,0,0
10.1101/057299,6,0,0
10.1101/057299,7,0,0
10.1101/057299,8,0,0
10.1101/057299,9,0,0
10.1101/057299,10,0,0
10.1101/057299,11,0,0
10.1101/057315,-7,0,0
10.1101/057315,-6,0,0
10.1101/057315,-5,0,0
10.1101/057315,-4,0,0
10.1101/057315,-3,0,0
10.1101/057315,-2,0,0
10.1101/057315,-1,0,0
10.1101/057315,0,0,0
10.1101/057315,1,0,0
10.1101/057315,2,0,0
10.1101/057315,3,0,0
10.1101/057315,4,0,0
10.1101/057315,5,0,0
10.1101/057315,6,0,0
10.1101/057315,7,0,0
10.1101/057315,8,0,0
10.1101/057315,9,0,0
10.1101/057315,10,0,0
10.1101/057315,11,0,0
10.1101/057323,-12,0,0
10.1101/057323,-11,0,0
10.1101/057323,-10,0,0
10.1101/057323,-9,0,0
10.1101/057323,-8,0,0
10.1101/057323,-7,0,0
10.1101/057323,-6,0,0
10.1101/057323,-5,0,0
10.1101/057323,-4,0,0
10.1101/057323,-3,0,0
10.1101/057323,-2,0,0
10.1101/057323,-1,0,0
10.1101/057323,0,0,0
10.1101/057323,1,0,0
10.1101/057323,2,0,0
10.1101/057323,3,0,0
10.1101/057323,4,0,0
10.1101/057331,-2,0,0
10.1101/057331,-1,0,0
10.1101/057331,0,0,0
10.1101/057331,1,0,0
10.1101/057331,2,0,0
10.1101/057331,3,0,0
10.1101/057331,4,0,0
10.1101/057331,5,0,0
10.1101/057331,6,0,0
10.1101/057331,7,0,0
10.1101/057331,8,0,0
10.1101/057331,9,0,0
10.1101/057331,10,0,0
10.1101/057331,11,0,0
10.1101/057331,12,0,0
10.1101/057331,13,0,0
10.1101/057331,14,0,0
10.1101/057331,15,0,0
10.1101/057331,16,0,0
10.1101/057364,0,0,0
10.1101/057364,1,0,0
10.1101/057364,2,0,0
10.1101/057364,3,0,0
10.1101/057364,4,0,0
10.1101/057364,5,0,0
10.1101/057364,6,0,0
10.1101/057364,7,0,0
10.1101/057364,8,0,0
10.1101/057364,9,0,0
10.1101/057364,10,0,0
10.1101/057364,11,0,0
10.1101/057364,12,0,0
10.1101/057364,13,0,0
10.1101/057364,14,0,0
10.1101/057364,15,0,0
10.1101/057364,16,0,0
10.1101/057364,17,0,0
10.1101/057364,18,0,0
10.1101/057398,-7,0,0
10.1101/057398,-6,0,0
10.1101/057398,-5,0,0
10.1101/057398,-4,0,0
10.1101/057398,-3,0,0
10.1101/057398,-2,0,0
10.1101/057398,-1,0,0
10.1101/057398,0,0,0
10.1101/057398,1,0,0
10.1101/057398,2,0,0
10.1101/057398,3,0,0
10.1101/057398,4,0,0
10.1101/057398,5,0,0
10.1101/057398,6,0,0
10.1101/057398,7,0,0
10.1101/057398,8,0,0
10.1101/057398,9,0,0
10.1101/057398,10,0,0
10.1101/057398,11,0,0
10.1101/057406,-4,0,0
10.1101/057406,-3,0,0
10.1101/057406,-2,1,0.6931471805599453
10.1101/057406,-1,0,0
10.1101/057406,0,1,0.6931471805599453
10.1101/057406,1,0,0
10.1101/057406,2,0,0
10.1101/057406,3,0,0
10.1101/057406,4,0,0
10.1101/057406,5,0,0
10.1101/057406,6,0,0
10.1101/057406,7,0,0
10.1101/057406,8,0,0
10.1101/057406,9,0,0
10.1101/057406,10,0,0
10.1101/057406,11,0,0
10.1101/057406,12,0,0
10.1101/057406,13,0,0
10.1101/057406,14,0,0
10.1101/057414,-3,0,0
10.1101/057414,-2,0,0
10.1101/057414,-1,0,0
10.1101/057414,0,0,0
10.1101/057414,1,0,0
10.1101/057414,2,0,0
10.1101/057414,3,0,0
10.1101/057414,4,0,0
10.1101/057414,5,0,0
10.1101/057414,6,0,0
10.1101/057414,7,0,0
10.1101/057414,8,0,0
10.1101/057414,9,0,0
10.1101/057414,10,0,0
10.1101/057414,11,0,0
10.1101/057414,12,0,0
10.1101/057414,13,0,0
10.1101/057414,14,0,0
10.1101/057414,15,0,0
10.1101/057463,-8,0,0
10.1101/057463,-7,0,0
10.1101/057463,-6,0,0
10.1101/057463,-5,0,0
10.1101/057463,-4,0,0
10.1101/057463,-3,0,0
10.1101/057463,-2,0,0
10.1101/057463,-1,0,0
10.1101/057463,0,0,0
10.1101/057463,1,0,0
10.1101/057463,2,0,0
10.1101/057463,3,0,0
10.1101/057463,4,0,0
10.1101/057463,5,0,0
10.1101/057463,6,0,0
10.1101/057463,7,0,0
10.1101/057463,8,0,0
10.1101/057463,9,0,0
10.1101/057463,10,0,0
10.1101/057489,-5,0,0
10.1101/057489,-4,0,0
10.1101/057489,-3,0,0
10.1101/057489,-2,0,0
10.1101/057489,-1,0,0
10.1101/057489,0,0,0
10.1101/057489,1,0,0
10.1101/057489,2,0,0
10.1101/057489,3,0,0
10.1101/057489,4,0,0
10.1101/057489,5,0,0
10.1101/057489,6,0,0
10.1101/057489,7,0,0
10.1101/057489,8,0,0
10.1101/057489,9,0,0
10.1101/057489,10,0,0
10.1101/057489,11,0,0
10.1101/057489,12,0,0
10.1101/057489,13,0,0
10.1101/057620,-9,0,0
10.1101/057620,-8,0,0
10.1101/057620,-7,0,0
10.1101/057620,-6,0,0
10.1101/057620,-5,0,0
10.1101/057620,-4,0,0
10.1101/057620,-3,0,0
10.1101/057620,-2,0,0
10.1101/057620,-1,0,0
10.1101/057620,0,0,0
10.1101/057620,1,0,0
10.1101/057620,2,0,0
10.1101/057620,3,0,0
10.1101/057620,4,0,0
10.1101/057620,5,0,0
10.1101/057620,6,0,0
10.1101/057620,7,0,0
10.1101/057620,8,0,0
10.1101/057620,9,0,0
10.1101/057638,-6,0,0
10.1101/057638,-5,0,0
10.1101/057638,-4,0,0
10.1101/057638,-3,0,0
10.1101/057638,-2,0,0
10.1101/057638,-1,0,0
10.1101/057638,0,0,0
10.1101/057638,1,0,0
10.1101/057638,2,0,0
10.1101/057638,3,0,0
10.1101/057638,4,0,0
10.1101/057638,5,0,0
10.1101/057638,6,0,0
10.1101/057638,7,0,0
10.1101/057638,8,0,0
10.1101/057638,9,0,0
10.1101/057638,10,0,0
10.1101/057638,11,0,0
10.1101/057638,12,0,0
10.1101/057653,-3,0,0
10.1101/057653,-2,0,0
10.1101/057653,-1,0,0
10.1101/057653,0,0,0
10.1101/057653,1,0,0
10.1101/057653,2,0,0
10.1101/057653,3,0,0
10.1101/057653,4,0,0
10.1101/057653,5,0,0
10.1101/057653,6,0,0
10.1101/057653,7,0,0
10.1101/057653,8,0,0
10.1101/057653,9,0,0
10.1101/057653,10,0,0
10.1101/057653,11,0,0
10.1101/057653,12,0,0
10.1101/057653,13,0,0
10.1101/057653,14,0,0
10.1101/057653,15,0,0
10.1101/057687,-7,0,0
10.1101/057687,-6,0,0
10.1101/057687,-5,0,0
10.1101/057687,-4,0,0
10.1101/057687,-3,0,0
10.1101/057687,-2,0,0
10.1101/057687,-1,0,0
10.1101/057687,0,0,0
10.1101/057687,1,0,0
10.1101/057687,2,0,0
10.1101/057687,3,0,0
10.1101/057687,4,0,0
10.1101/057687,5,0,0
10.1101/057687,6,0,0
10.1101/057687,7,0,0
10.1101/057687,8,0,0
10.1101/057687,9,0,0
10.1101/057687,10,0,0
10.1101/057687,11,0,0
10.1101/057729,-8,0,0
10.1101/057729,-7,0,0
10.1101/057729,-6,0,0
10.1101/057729,-5,0,0
10.1101/057729,-4,0,0
10.1101/057729,-3,0,0
10.1101/057729,-2,0,0
10.1101/057729,-1,0,0
10.1101/057729,0,0,0
10.1101/057729,1,0,0
10.1101/057729,2,0,0
10.1101/057729,3,0,0
10.1101/057729,4,0,0
10.1101/057729,5,0,0
10.1101/057729,6,0,0
10.1101/057729,7,0,0
10.1101/057729,8,0,0
10.1101/057729,9,0,0
10.1101/057729,10,0,0
10.1101/057760,-1,0,0
10.1101/057760,0,0,0
10.1101/057760,1,0,0
10.1101/057760,2,0,0
10.1101/057760,3,0,0
10.1101/057760,4,0,0
10.1101/057760,5,0,0
10.1101/057760,6,0,0
10.1101/057760,7,0,0
10.1101/057760,8,0,0
10.1101/057760,9,0,0
10.1101/057760,10,0,0
10.1101/057760,11,0,0
10.1101/057760,12,0,0
10.1101/057760,13,0,0
10.1101/057760,14,0,0
10.1101/057760,15,0,0
10.1101/057760,16,0,0
10.1101/057760,17,0,0
10.1101/057786,-3,0,0
10.1101/057786,-2,0,0
10.1101/057786,-1,0,0
10.1101/057786,0,0,0
10.1101/057786,1,0,0
10.1101/057786,2,0,0
10.1101/057786,3,0,0
10.1101/057786,4,0,0
10.1101/057786,5,0,0
10.1101/057786,6,0,0
10.1101/057786,7,0,0
10.1101/057786,8,0,0
10.1101/057786,9,0,0
10.1101/057786,10,0,0
10.1101/057786,11,0,0
10.1101/057786,12,0,0
10.1101/057786,13,0,0
10.1101/057786,14,0,0
10.1101/057786,15,0,0
10.1101/057794,-7,0,0
10.1101/057794,-6,0,0
10.1101/057794,-5,0,0
10.1101/057794,-4,0,0
10.1101/057794,-3,0,0
10.1101/057794,-2,0,0
10.1101/057794,-1,0,0
10.1101/057794,0,0,0
10.1101/057794,1,0,0
10.1101/057794,2,0,0
10.1101/057794,3,0,0
10.1101/057794,4,0,0
10.1101/057794,5,0,0
10.1101/057794,6,0,0
10.1101/057794,7,0,0
10.1101/057794,8,0,0
10.1101/057794,9,0,0
10.1101/057794,10,0,0
10.1101/057794,11,0,0
10.1101/057802,0,0,0
10.1101/057802,1,0,0
10.1101/057802,2,0,0
10.1101/057802,3,0,0
10.1101/057802,4,0,0
10.1101/057802,5,0,0
10.1101/057802,6,0,0
10.1101/057802,7,0,0
10.1101/057802,8,0,0
10.1101/057802,9,0,0
10.1101/057802,10,0,0
10.1101/057802,11,0,0
10.1101/057802,12,0,0
10.1101/057802,13,0,0
10.1101/057802,14,0,0
10.1101/057802,15,0,0
10.1101/057802,16,0,0
10.1101/057802,17,0,0
10.1101/057802,18,0,0
10.1101/057885,-5,0,0
10.1101/057885,-4,0,0
10.1101/057885,-3,0,0
10.1101/057885,-2,0,0
10.1101/057885,-1,0,0
10.1101/057885,0,0,0
10.1101/057885,1,0,0
10.1101/057885,2,0,0
10.1101/057885,3,0,0
10.1101/057885,4,0,0
10.1101/057885,5,0,0
10.1101/057885,6,0,0
10.1101/057885,7,0,0
10.1101/057885,8,0,0
10.1101/057885,9,0,0
10.1101/057885,10,0,0
10.1101/057885,11,0,0
10.1101/057885,12,0,0
10.1101/057885,13,0,0
10.1101/057919,-8,0,0
10.1101/057919,-7,0,0
10.1101/057919,-6,0,0
10.1101/057919,-5,0,0
10.1101/057919,-4,0,0
10.1101/057919,-3,0,0
10.1101/057919,-2,0,0
10.1101/057919,-1,0,0
10.1101/057919,0,0,0
10.1101/057919,1,0,0
10.1101/057919,2,0,0
10.1101/057919,3,0,0
10.1101/057919,4,0,0
10.1101/057919,5,0,0
10.1101/057919,6,0,0
10.1101/057919,7,0,0
10.1101/057919,8,0,0
10.1101/057919,9,0,0
10.1101/057919,10,0,0
10.1101/057927,-12,0,0
10.1101/057927,-11,0,0
10.1101/057927,-10,0,0
10.1101/057927,-9,0,0
10.1101/057927,-8,0,0
10.1101/057927,-7,0,0
10.1101/057927,-6,0,0
10.1101/057927,-5,0,0
10.1101/057927,-4,0,0
10.1101/057927,-3,0,0
10.1101/057927,-2,0,0
10.1101/057927,-1,1,0.6931471805599453
10.1101/057927,0,0,0
10.1101/057927,1,0,0
10.1101/057927,2,0,0
10.1101/057927,3,0,0
10.1101/057927,4,0,0
10.1101/057927,5,0,0
10.1101/057927,6,0,0
10.1101/057935,-10,0,0
10.1101/057935,-9,0,0
10.1101/057935,-8,0,0
10.1101/057935,-7,0,0
10.1101/057935,-6,0,0
10.1101/057935,-5,0,0
10.1101/057935,-4,0,0
10.1101/057935,-3,0,0
10.1101/057935,-2,0,0
10.1101/057935,-1,0,0
10.1101/057935,0,0,0
10.1101/057935,1,0,0
10.1101/057935,2,0,0
10.1101/057935,3,0,0
10.1101/057935,4,0,0
10.1101/057935,5,0,0
10.1101/057935,6,0,0
10.1101/057935,7,0,0
10.1101/057935,8,0,0
10.1101/057968,-1,0,0
10.1101/057968,0,0,0
10.1101/057968,1,0,0
10.1101/057968,2,0,0
10.1101/057968,3,0,0
10.1101/057968,4,0,0
10.1101/057968,5,1,0.6931471805599453
10.1101/057968,6,0,0
10.1101/057968,7,0,0
10.1101/057968,8,0,0
10.1101/057968,9,0,0
10.1101/057968,10,0,0
10.1101/057968,11,0,0
10.1101/057968,12,0,0
10.1101/057968,13,0,0
10.1101/057968,14,0,0
10.1101/057968,15,0,0
10.1101/057968,16,0,0
10.1101/057968,17,0,0
10.1101/057976,0,0,0
10.1101/057976,1,0,0
10.1101/057976,2,0,0
10.1101/057976,3,0,0
10.1101/057976,4,0,0
10.1101/057976,5,0,0
10.1101/057976,6,0,0
10.1101/057976,7,0,0
10.1101/057976,8,0,0
10.1101/057976,9,0,0
10.1101/057976,10,0,0
10.1101/057976,11,0,0
10.1101/057976,12,0,0
10.1101/057976,13,0,0
10.1101/057976,14,0,0
10.1101/057976,15,0,0
10.1101/057976,16,0,0
10.1101/057976,17,0,0
10.1101/057976,18,0,0
10.1101/057984,-3,0,0
10.1101/057984,-2,0,0
10.1101/057984,-1,0,0
10.1101/057984,0,0,0
10.1101/057984,1,0,0
10.1101/057984,2,0,0
10.1101/057984,3,0,0
10.1101/057984,4,0,0
10.1101/057984,5,0,0
10.1101/057984,6,0,0
10.1101/057984,7,0,0
10.1101/057984,8,0,0
10.1101/057984,9,0,0
10.1101/057984,10,0,0
10.1101/057984,11,0,0
10.1101/057984,12,0,0
10.1101/057984,13,0,0
10.1101/057984,14,0,0
10.1101/057984,15,0,0
10.1101/057992,-5,0,0
10.1101/057992,-4,0,0
10.1101/057992,-3,0,0
10.1101/057992,-2,0,0
10.1101/057992,-1,0,0
10.1101/057992,0,0,0
10.1101/057992,1,0,0
10.1101/057992,2,0,0
10.1101/057992,3,0,0
10.1101/057992,4,0,0
10.1101/057992,5,0,0
10.1101/057992,6,0,0
10.1101/057992,7,1,0.6931471805599453
10.1101/057992,8,0,0
10.1101/057992,9,0,0
10.1101/057992,10,0,0
10.1101/057992,11,0,0
10.1101/057992,12,0,0
10.1101/057992,13,0,0
10.1101/058008,-3,0,0
10.1101/058008,-2,0,0
10.1101/058008,-1,0,0
10.1101/058008,0,0,0
10.1101/058008,1,0,0
10.1101/058008,2,0,0
10.1101/058008,3,0,0
10.1101/058008,4,0,0
10.1101/058008,5,0,0
10.1101/058008,6,0,0
10.1101/058008,7,0,0
10.1101/058008,8,0,0
10.1101/058008,9,0,0
10.1101/058008,10,0,0
10.1101/058008,11,0,0
10.1101/058008,12,0,0
10.1101/058008,13,0,0
10.1101/058008,14,0,0
10.1101/058008,15,0,0
10.1101/058016,-3,0,0
10.1101/058016,-2,0,0
10.1101/058016,-1,0,0
10.1101/058016,0,0,0
10.1101/058016,1,0,0
10.1101/058016,2,0,0
10.1101/058016,3,0,0
10.1101/058016,4,0,0
10.1101/058016,5,0,0
10.1101/058016,6,0,0
10.1101/058016,7,0,0
10.1101/058016,8,0,0
10.1101/058016,9,0,0
10.1101/058016,10,0,0
10.1101/058016,11,0,0
10.1101/058016,12,0,0
10.1101/058016,13,0,0
10.1101/058016,14,0,0
10.1101/058016,15,0,0
10.1101/058024,-4,0,0
10.1101/058024,-3,0,0
10.1101/058024,-2,0,0
10.1101/058024,-1,0,0
10.1101/058024,0,0,0
10.1101/058024,1,0,0
10.1101/058024,2,0,0
10.1101/058024,3,0,0
10.1101/058024,4,0,0
10.1101/058024,5,0,0
10.1101/058024,6,1,0.6931471805599453
10.1101/058024,7,0,0
10.1101/058024,8,0,0
10.1101/058024,9,0,0
10.1101/058024,10,0,0
10.1101/058024,11,0,0
10.1101/058024,12,0,0
10.1101/058024,13,0,0
10.1101/058024,14,0,0
10.1101/058032,-8,0,0
10.1101/058032,-7,0,0
10.1101/058032,-6,0,0
10.1101/058032,-5,0,0
10.1101/058032,-4,0,0
10.1101/058032,-3,0,0
10.1101/058032,-2,0,0
10.1101/058032,-1,0,0
10.1101/058032,0,0,0
10.1101/058032,1,0,0
10.1101/058032,2,0,0
10.1101/058032,3,0,0
10.1101/058032,4,0,0
10.1101/058032,5,0,0
10.1101/058032,6,0,0
10.1101/058032,7,0,0
10.1101/058032,8,0,0
10.1101/058032,9,0,0
10.1101/058032,10,0,0
10.1101/058081,-2,0,0
10.1101/058081,-1,0,0
10.1101/058081,0,0,0
10.1101/058081,1,0,0
10.1101/058081,2,0,0
10.1101/058081,3,0,0
10.1101/058081,4,0,0
10.1101/058081,5,0,0
10.1101/058081,6,0,0
10.1101/058081,7,0,0
10.1101/058081,8,0,0
10.1101/058081,9,0,0
10.1101/058081,10,0,0
10.1101/058081,11,0,0
10.1101/058081,12,0,0
10.1101/058081,13,0,0
10.1101/058081,14,0,0
10.1101/058081,15,0,0
10.1101/058081,16,0,0
10.1101/058099,-9,0,0
10.1101/058099,-8,0,0
10.1101/058099,-7,0,0
10.1101/058099,-6,0,0
10.1101/058099,-5,0,0
10.1101/058099,-4,0,0
10.1101/058099,-3,0,0
10.1101/058099,-2,0,0
10.1101/058099,-1,0,0
10.1101/058099,0,0,0
10.1101/058099,1,0,0
10.1101/058099,2,0,0
10.1101/058099,3,0,0
10.1101/058099,4,0,0
10.1101/058099,5,0,0
10.1101/058099,6,0,0
10.1101/058099,7,0,0
10.1101/058099,8,0,0
10.1101/058099,9,0,0
10.1101/058149,-10,0,0
10.1101/058149,-9,0,0
10.1101/058149,-8,0,0
10.1101/058149,-7,0,0
10.1101/058149,-6,0,0
10.1101/058149,-5,0,0
10.1101/058149,-4,0,0
10.1101/058149,-3,0,0
10.1101/058149,-2,0,0
10.1101/058149,-1,0,0
10.1101/058149,0,0,0
10.1101/058149,1,0,0
10.1101/058149,2,0,0
10.1101/058149,3,0,0
10.1101/058149,4,0,0
10.1101/058149,5,0,0
10.1101/058149,6,0,0
10.1101/058149,7,0,0
10.1101/058149,8,0,0
10.1101/058164,-12,0,0
10.1101/058164,-11,1,0.6931471805599453
10.1101/058164,-10,0,0
10.1101/058164,-9,0,0
10.1101/058164,-8,0,0
10.1101/058164,-7,0,0
10.1101/058164,-6,0,0
10.1101/058164,-5,1,0.6931471805599453
10.1101/058164,-4,0,0
10.1101/058164,-3,0,0
10.1101/058164,-2,0,0
10.1101/058164,-1,3,1.3862943611198906
10.1101/058164,0,2,1.0986122886681098
10.1101/058164,1,0,0
10.1101/058164,2,0,0
10.1101/058164,3,0,0
10.1101/058164,4,0,0
10.1101/058164,5,0,0
10.1101/058164,6,0,0
10.1101/058214,-11,0,0
10.1101/058214,-10,0,0
10.1101/058214,-9,0,0
10.1101/058214,-8,0,0
10.1101/058214,-7,0,0
10.1101/058214,-6,0,0
10.1101/058214,-5,0,0
10.1101/058214,-4,0,0
10.1101/058214,-3,0,0
10.1101/058214,-2,0,0
10.1101/058214,-1,0,0
10.1101/058214,0,0,0
10.1101/058214,1,0,0
10.1101/058214,2,0,0
10.1101/058214,3,0,0
10.1101/058214,4,0,0
10.1101/058214,5,0,0
10.1101/058214,6,0,0
10.1101/058214,7,0,0
10.1101/058230,-4,0,0
10.1101/058230,-3,0,0
10.1101/058230,-2,0,0
10.1101/058230,-1,0,0
10.1101/058230,0,0,0
10.1101/058230,1,0,0
10.1101/058230,2,0,0
10.1101/058230,3,0,0
10.1101/058230,4,0,0
10.1101/058230,5,0,0
10.1101/058230,6,0,0
10.1101/058230,7,0,0
10.1101/058230,8,0,0
10.1101/058230,9,0,0
10.1101/058230,10,0,0
10.1101/058230,11,0,0
10.1101/058230,12,0,0
10.1101/058230,13,0,0
10.1101/058230,14,0,0
10.1101/058255,-7,0,0
10.1101/058255,-6,0,0
10.1101/058255,-5,0,0
10.1101/058255,-4,0,0
10.1101/058255,-3,0,0
10.1101/058255,-2,0,0
10.1101/058255,-1,0,0
10.1101/058255,0,0,0
10.1101/058255,1,0,0
10.1101/058255,2,1,0.6931471805599453
10.1101/058255,3,0,0
10.1101/058255,4,0,0
10.1101/058255,5,0,0
10.1101/058255,6,1,0.6931471805599453
10.1101/058255,7,0,0
10.1101/058255,8,0,0
10.1101/058255,9,0,0
10.1101/058255,10,0,0
10.1101/058255,11,0,0
10.1101/058263,-8,0,0
10.1101/058263,-7,0,0
10.1101/058263,-6,0,0
10.1101/058263,-5,0,0
10.1101/058263,-4,0,0
10.1101/058263,-3,0,0
10.1101/058263,-2,0,0
10.1101/058263,-1,0,0
10.1101/058263,0,0,0
10.1101/058263,1,0,0
10.1101/058263,2,0,0
10.1101/058263,3,0,0
10.1101/058263,4,0,0
10.1101/058263,5,0,0
10.1101/058263,6,0,0
10.1101/058263,7,0,0
10.1101/058263,8,0,0
10.1101/058263,9,0,0
10.1101/058263,10,0,0
10.1101/058289,-11,0,0
10.1101/058289,-10,0,0
10.1101/058289,-9,0,0
10.1101/058289,-8,0,0
10.1101/058289,-7,0,0
10.1101/058289,-6,0,0
10.1101/058289,-5,0,0
10.1101/058289,-4,0,0
10.1101/058289,-3,0,0
10.1101/058289,-2,1,0.6931471805599453
10.1101/058289,-1,0,0
10.1101/058289,0,0,0
10.1101/058289,1,0,0
10.1101/058289,2,0,0
10.1101/058289,3,0,0
10.1101/058289,4,0,0
10.1101/058289,5,0,0
10.1101/058289,6,0,0
10.1101/058289,7,0,0
10.1101/058305,-7,0,0
10.1101/058305,-6,0,0
10.1101/058305,-5,1,0.6931471805599453
10.1101/058305,-4,0,0
10.1101/058305,-3,0,0
10.1101/058305,-2,0,0
10.1101/058305,-1,0,0
10.1101/058305,0,0,0
10.1101/058305,1,0,0
10.1101/058305,2,0,0
10.1101/058305,3,0,0
10.1101/058305,4,0,0
10.1101/058305,5,0,0
10.1101/058305,6,0,0
10.1101/058305,7,0,0
10.1101/058305,8,0,0
10.1101/058305,9,0,0
10.1101/058305,10,1,0.6931471805599453
10.1101/058305,11,0,0
10.1101/058347,-7,0,0
10.1101/058347,-6,0,0
10.1101/058347,-5,0,0
10.1101/058347,-4,0,0
10.1101/058347,-3,0,0
10.1101/058347,-2,0,0
10.1101/058347,-1,0,0
10.1101/058347,0,0,0
10.1101/058347,1,0,0
10.1101/058347,2,0,0
10.1101/058347,3,0,0
10.1101/058347,4,0,0
10.1101/058347,5,0,0
10.1101/058347,6,0,0
10.1101/058347,7,0,0
10.1101/058347,8,0,0
10.1101/058347,9,0,0
10.1101/058347,10,0,0
10.1101/058347,11,0,0
10.1101/058370,-9,0,0
10.1101/058370,-8,0,0
10.1101/058370,-7,0,0
10.1101/058370,-6,0,0
10.1101/058370,-5,0,0
10.1101/058370,-4,0,0
10.1101/058370,-3,0,0
10.1101/058370,-2,0,0
10.1101/058370,-1,0,0
10.1101/058370,0,0,0
10.1101/058370,1,0,0
10.1101/058370,2,0,0
10.1101/058370,3,0,0
10.1101/058370,4,0,0
10.1101/058370,5,0,0
10.1101/058370,6,0,0
10.1101/058370,7,0,0
10.1101/058370,8,0,0
10.1101/058370,9,0,0
10.1101/058388,-4,0,0
10.1101/058388,-3,0,0
10.1101/058388,-2,0,0
10.1101/058388,-1,0,0
10.1101/058388,0,0,0
10.1101/058388,1,0,0
10.1101/058388,2,0,0
10.1101/058388,3,0,0
10.1101/058388,4,0,0
10.1101/058388,5,0,0
10.1101/058388,6,0,0
10.1101/058388,7,0,0
10.1101/058388,8,0,0
10.1101/058388,9,0,0
10.1101/058388,10,0,0
10.1101/058388,11,0,0
10.1101/058388,12,0,0
10.1101/058388,13,0,0
10.1101/058388,14,0,0
10.1101/058412,-9,0,0
10.1101/058412,-8,0,0
10.1101/058412,-7,0,0
10.1101/058412,-6,0,0
10.1101/058412,-5,0,0
10.1101/058412,-4,0,0
10.1101/058412,-3,0,0
10.1101/058412,-2,0,0
10.1101/058412,-1,0,0
10.1101/058412,0,0,0
10.1101/058412,1,0,0
10.1101/058412,2,0,0
10.1101/058412,3,0,0
10.1101/058412,4,0,0
10.1101/058412,5,0,0
10.1101/058412,6,0,0
10.1101/058412,7,0,0
10.1101/058412,8,0,0
10.1101/058412,9,0,0
10.1101/058420,-8,0,0
10.1101/058420,-7,0,0
10.1101/058420,-6,0,0
10.1101/058420,-5,0,0
10.1101/058420,-4,0,0
10.1101/058420,-3,0,0
10.1101/058420,-2,0,0
10.1101/058420,-1,0,0
10.1101/058420,0,0,0
10.1101/058420,1,0,0
10.1101/058420,2,0,0
10.1101/058420,3,0,0
10.1101/058420,4,0,0
10.1101/058420,5,0,0
10.1101/058420,6,0,0
10.1101/058420,7,0,0
10.1101/058420,8,0,0
10.1101/058420,9,0,0
10.1101/058420,10,0,0
10.1101/058438,-6,0,0
10.1101/058438,-5,0,0
10.1101/058438,-4,0,0
10.1101/058438,-3,0,0
10.1101/058438,-2,0,0
10.1101/058438,-1,0,0
10.1101/058438,0,0,0
10.1101/058438,1,0,0
10.1101/058438,2,0,0
10.1101/058438,3,0,0
10.1101/058438,4,0,0
10.1101/058438,5,0,0
10.1101/058438,6,0,0
10.1101/058438,7,0,0
10.1101/058438,8,0,0
10.1101/058438,9,0,0
10.1101/058438,10,0,0
10.1101/058438,11,0,0
10.1101/058438,12,0,0
10.1101/058446,-1,0,0
10.1101/058446,0,0,0
10.1101/058446,1,0,0
10.1101/058446,2,0,0
10.1101/058446,3,0,0
10.1101/058446,4,0,0
10.1101/058446,5,0,0
10.1101/058446,6,0,0
10.1101/058446,7,0,0
10.1101/058446,8,0,0
10.1101/058446,9,0,0
10.1101/058446,10,0,0
10.1101/058446,11,0,0
10.1101/058446,12,0,0
10.1101/058446,13,0,0
10.1101/058446,14,0,0
10.1101/058446,15,0,0
10.1101/058446,16,0,0
10.1101/058446,17,0,0
10.1101/058453,-5,0,0
10.1101/058453,-4,0,0
10.1101/058453,-3,0,0
10.1101/058453,-2,0,0
10.1101/058453,-1,0,0
10.1101/058453,0,0,0
10.1101/058453,1,0,0
10.1101/058453,2,0,0
10.1101/058453,3,0,0
10.1101/058453,4,0,0
10.1101/058453,5,0,0
10.1101/058453,6,0,0
10.1101/058453,7,0,0
10.1101/058453,8,0,0
10.1101/058453,9,0,0
10.1101/058453,10,0,0
10.1101/058453,11,0,0
10.1101/058453,12,0,0
10.1101/058453,13,0,0
10.1101/058495,-9,0,0
10.1101/058495,-8,0,0
10.1101/058495,-7,1,0.6931471805599453
10.1101/058495,-6,0,0
10.1101/058495,-5,0,0
10.1101/058495,-4,0,0
10.1101/058495,-3,0,0
10.1101/058495,-2,0,0
10.1101/058495,-1,0,0
10.1101/058495,0,0,0
10.1101/058495,1,0,0
10.1101/058495,2,0,0
10.1101/058495,3,0,0
10.1101/058495,4,0,0
10.1101/058495,5,0,0
10.1101/058495,6,0,0
10.1101/058495,7,0,0
10.1101/058495,8,0,0
10.1101/058495,9,0,0
