"PREPRINT_DOI","HAS_ALTMETRIC","ALT_SCORE","ALT_TWEETS","ALT_FEEDS","ALT_MSM","ALT_POLICIES","ALT_WIKIPEDIA","ALT_MENDELEY"
"10.1101/191767",TRUE,5.85,14,0,0,0,0,6
"10.1101/192096",TRUE,14.08,15,1,0,0,0,54
"10.1101/175117",TRUE,3.25,6,0,0,0,0,4
"10.1101/192104",TRUE,19.884,28,1,0,0,0,4
"10.1101/192351",TRUE,10.2,21,0,0,0,0,9
"10.1101/192005",TRUE,9.05,21,0,0,0,0,4
"10.1101/191577",TRUE,2.25,9,0,0,0,0,0
"10.1101/191841",TRUE,11.9,23,0,0,0,0,0
"10.1101/192203",TRUE,7.2,16,0,0,0,0,0
"10.1101/191957",TRUE,11.8,24,0,0,0,0,8
"10.1101/191882",TRUE,1.5,5,0,0,0,0,7
"10.1101/127712",TRUE,17.85,14,0,1,0,0,16
"10.1101/192013",TRUE,2.75,7,0,0,0,0,6
"10.1101/191924",TRUE,1.5,3,0,0,0,0,3
"10.1101/192161",TRUE,2.75,7,0,0,0,0,0
"10.1101/189613",TRUE,12.2,24,0,0,0,0,0
"10.1101/191858",TRUE,11.184,12,1,0,0,0,9
"10.1101/190306",TRUE,18.28,23,1,0,0,0,0
"10.1101/192211",TRUE,87,155,0,0,0,0,117
"10.1101/192112",TRUE,10.55,21,0,0,0,0,7
"10.1101/192120",TRUE,2.75,8,0,0,0,0,13
"10.1101/191866",TRUE,7.934,3,1,0,0,0,5
"10.1101/187351",TRUE,2,7,0,0,0,0,4
"10.1101/191569",TRUE,122.714,153,4,0,0,10,22
"10.1101/192260",TRUE,3.1,8,0,0,0,0,8
"10.1101/191833",TRUE,8.184,4,1,0,0,0,6
"10.1101/192302",TRUE,3.85,10,0,0,0,0,8
"10.1101/192062",TRUE,15.8,30,0,0,0,0,1
"10.1101/191916",TRUE,0.75,3,0,0,0,0,0
"10.1101/192278",TRUE,8.4,14,0,0,0,0,0
"10.1101/191874",TRUE,21.45,43,0,0,0,0,22
"10.1101/192286",TRUE,47.35,97,0,0,0,0,59
"10.1101/191296",TRUE,8.184,4,1,0,0,0,11
"10.1101/192336",TRUE,18.95,36,0,0,0,0,94
"10.1101/191981",TRUE,9.184,5,1,0,0,0,0
"10.1101/191783",TRUE,51.85,49,0,3,0,1,22
"10.1101/191940",TRUE,2.6,5,0,0,0,0,0
"10.1101/191254",TRUE,14.434,21,1,0,0,0,16
"10.1101/190983",TRUE,0.75,3,0,0,0,0,0
"10.1101/190090",TRUE,26.4,53,0,0,0,0,24
"10.1101/192377",TRUE,16.55,28,0,0,0,0,2
"10.1101/191890",TRUE,1.25,4,0,0,0,0,7
"10.1101/192039",TRUE,17.48,17,1,0,0,0,45
"10.1101/191999",TRUE,20.114,19,2,0,0,0,30
"10.1101/192559",TRUE,3.25,5,0,0,0,0,5
"10.1101/192245",TRUE,20.95,34,0,0,0,0,0
"10.1101/192492",TRUE,10.934,10,1,0,0,0,0
"10.1101/191932",TRUE,8.05,18,0,0,0,0,0
"10.1101/192674",TRUE,14.55,29,0,0,0,0,5
"10.1101/192500",TRUE,13.8,28,0,0,0,0,7
"10.1101/192849",TRUE,1,4,0,0,0,0,0
"10.1101/192815",TRUE,1.5,5,0,0,0,0,0
"10.1101/191395",TRUE,19.034,22,1,0,0,0,4
"10.1101/192757",TRUE,3.5,9,0,0,0,0,3
"10.1101/192641",TRUE,9.3,15,0,0,0,0,8
"10.1101/192708",TRUE,3,8,0,0,0,0,11
"10.1101/192922",TRUE,16.134,17,1,0,0,0,10
"10.1101/190629",TRUE,15.1,33,0,0,0,0,6
"10.1101/192583",TRUE,8.45,17,0,0,0,0,6
"10.1101/192898",TRUE,14.134,12,1,0,0,0,0
"10.1101/192195",TRUE,16.43,22,1,0,0,0,27
"10.1101/191825",TRUE,8.95,20,0,0,0,0,0
"10.1101/192237",TRUE,10.2,23,0,0,0,0,15
"10.1101/192575",TRUE,11.05,19,0,0,0,0,17
"10.1101/189100",TRUE,1,4,0,0,0,0,0
"10.1101/192021",TRUE,1.25,4,0,0,0,0,1
"10.1101/192385",TRUE,2.75,11,0,0,0,0,5
"10.1101/190637",TRUE,0.5,2,0,0,0,0,0
"10.1101/186627",TRUE,6.4,10,0,0,0,0,7
"10.1101/192419",TRUE,5,11,0,0,0,0,2
"10.1101/192070",TRUE,10.35,19,0,0,0,0,6
"10.1101/191726",TRUE,0.5,2,0,0,0,0,0
"10.1101/192625",TRUE,1.5,5,0,0,0,0,0
"10.1101/192724",TRUE,20.784,32,1,0,0,0,3
"10.1101/192526",TRUE,4.8,7,0,0,0,0,1
"10.1101/191965",TRUE,8.934,6,1,0,0,0,4
"10.1101/192617",TRUE,22.78,28,1,0,0,0,0
"10.1101/192468",TRUE,6.8,14,0,0,0,0,0
"10.1101/169656",TRUE,13.35,24,0,0,0,0,18
"10.1101/192880",TRUE,2.45,5,0,0,0,0,4
"10.1101/191601",TRUE,1,2,0,0,0,0,5
"10.1101/188177",TRUE,5,8,0,0,0,0,0
"10.1101/192401",TRUE,26.9,52,0,0,0,0,24
"10.1101/192393",TRUE,1.75,4,0,0,0,0,0
"10.1101/192435",TRUE,33.6,64,0,0,0,0,9
"10.1101/192807",TRUE,1,4,0,0,0,0,0
"10.1101/192047",TRUE,10.184,7,1,0,0,0,4
"10.1101/192773",TRUE,6.05,10,0,0,0,0,0
"10.1101/192740",TRUE,50.85,101,0,0,0,0,22
"10.1101/192518",TRUE,16.3,29,0,0,0,0,21
"10.1101/192716",TRUE,14,25,0,0,0,0,13
"10.1101/190561",TRUE,11.05,21,0,0,0,0,13
"10.1101/193037",TRUE,19.2,41,0,0,0,0,19
"10.1101/192823",TRUE,1.25,5,0,0,0,0,1
"10.1101/192963",TRUE,6.15,12,0,0,0,0,0
"10.1101/193029",TRUE,15.784,16,1,0,0,0,28
"10.1101/192799",TRUE,19.034,20,1,0,0,0,43
"10.1101/192856",TRUE,10.58,12,1,0,0,0,8
"10.1101/191809",TRUE,13.55,32,0,0,0,0,0
"10.1101/192872",TRUE,103.08,162,1,1,0,0,88
"10.1101/192567",TRUE,1.5,5,0,0,0,0,5
"10.1101/193011",TRUE,11.55,25,0,0,0,0,5
"10.1101/193003",TRUE,1.25,4,0,0,0,0,0
"10.1101/193045",TRUE,3.35,10,0,0,0,0,2
"10.1101/192997",TRUE,5.25,11,0,0,0,0,40
"10.1101/193094",TRUE,16.934,25,1,0,0,0,3
"10.1101/193169",TRUE,4.2,8,0,0,0,0,4
"10.1101/182329",TRUE,1.75,6,0,0,0,0,0
"10.1101/192971",TRUE,17.43,25,1,0,0,0,0
"10.1101/192591",TRUE,1.75,6,0,0,0,0,0
"10.1101/193219",TRUE,75.81,127,2,0,0,0,58
"10.1101/193250",TRUE,8.35,17,0,0,0,0,6
"10.1101/193201",TRUE,37,62,0,0,0,0,2
"10.1101/193110",TRUE,8.934,6,1,0,0,0,0
"10.1101/193185",TRUE,1,4,0,0,0,0,0
"10.1101/193235",TRUE,3.1,9,0,0,0,0,5
"10.1101/193193",TRUE,32.73,60,1,0,0,0,9
"10.1101/193391",TRUE,8,22,0,0,0,0,8
"10.1101/193342",TRUE,9.8,20,0,0,0,0,2
"10.1101/192658",TRUE,13.5,21,0,0,0,0,0
"10.1101/193276",TRUE,9.3,20,0,0,0,0,0
"10.1101/192443",TRUE,9.55,21,0,0,0,0,4
"10.1101/193292",TRUE,2.5,7,0,0,0,0,0
"10.1101/192765",TRUE,10.95,22,0,0,0,0,17
"10.1101/193243",TRUE,1,4,0,0,0,0,0
"10.1101/193334",TRUE,4.55,9,0,0,0,0,0
"10.1101/193326",TRUE,10.95,26,0,0,0,0,7
"10.1101/193375",TRUE,13.58,20,1,0,0,0,5
"10.1101/193359",TRUE,0.5,2,0,0,0,0,0
"10.1101/193425",TRUE,10.85,25,0,0,0,0,16
"10.1101/193631",TRUE,23.75,48,0,0,0,0,25
"10.1101/193433",TRUE,8.434,3,1,0,0,0,0
"10.1101/193441",TRUE,2.75,7,0,0,0,0,2
"10.1101/193672",TRUE,1.75,6,0,0,0,0,0
"10.1101/193599",TRUE,13.784,15,1,0,0,0,6
"10.1101/193524",TRUE,2.75,5,0,0,0,0,0
"10.1101/192484",TRUE,3.45,7,0,0,0,0,0
"10.1101/193508",TRUE,4.6,11,0,0,0,0,1
"10.1101/193698",TRUE,5.95,12,0,0,0,0,0
"10.1101/193466",TRUE,2.75,9,0,0,0,0,13
"10.1101/191478",TRUE,1.25,4,0,0,0,0,0
"10.1101/193730",TRUE,2.85,8,0,0,0,0,4
"10.1101/193854",TRUE,15.884,20,1,0,0,0,27
"10.1101/193615",TRUE,1,3,0,0,0,0,2
"10.1101/193516",TRUE,8.184,3,1,0,0,0,4
"10.1101/193581",TRUE,11.35,24,0,0,0,0,6
"10.1101/193607",TRUE,11.33,15,1,0,0,0,4
"10.1101/193367",TRUE,35.964,41,2,0,0,0,19
"10.1101/193417",TRUE,2.5,6,0,0,0,0,3
"10.1101/193474",TRUE,10.284,7,1,0,0,0,9
"10.1101/193797",TRUE,7.95,20,0,0,0,0,6
"10.1101/193318",TRUE,8.75,21,0,0,0,0,3
"10.1101/193839",TRUE,0.75,3,0,0,0,0,0
"10.1101/193748",TRUE,3.75,10,0,0,0,0,0
"10.1101/181529",TRUE,57.45,9,0,6,0,0,13
"10.1101/193557",TRUE,3,8,0,0,0,0,12
"10.1101/193540",TRUE,35.85,69,0,0,0,0,0
"10.1101/193722",TRUE,6.6,17,0,0,0,0,5
"10.1101/193847",TRUE,7.684,2,1,0,0,0,0
"10.1101/192732",TRUE,13.2,19,0,0,0,0,14
"10.1101/193656",TRUE,1.5,5,0,0,0,0,1
"10.1101/193623",TRUE,1.5,6,0,0,0,0,0
"10.1101/193805",TRUE,0.75,3,0,0,0,0,0
"10.1101/194043",TRUE,1,4,0,0,0,0,0
"10.1101/191676",TRUE,18.092,24,1,0,0,0,11
"10.1101/193904",TRUE,32.35,66,0,0,0,0,52
"10.1101/193755",TRUE,267.584,445,1,0,0,0,18
"10.1101/193714",TRUE,1.25,5,0,0,0,0,4
"10.1101/194118",TRUE,4.5,12,0,0,0,0,2
"10.1101/193490",TRUE,3.75,11,0,0,0,0,14
"10.1101/194084",TRUE,3,9,0,0,0,0,0
"10.1101/193938",TRUE,6.95,12,0,0,0,0,0
"10.1101/190496",TRUE,8.55,18,0,0,0,0,0
"10.1101/194506",TRUE,4.25,12,0,0,0,0,3
"10.1101/194134",TRUE,1,4,0,0,0,0,0
"10.1101/194159",TRUE,4.75,12,0,0,0,0,0
"10.1101/193789",TRUE,4.85,11,0,0,0,0,3
"10.1101/194027",TRUE,15.43,18,1,0,0,0,4
"10.1101/192955",TRUE,3.5,6,0,0,0,0,3
"10.1101/193912",TRUE,10.184,11,1,0,0,0,0
"10.1101/193920",TRUE,1.25,5,0,0,0,0,3
"10.1101/193987",TRUE,88.13,88,1,2,0,0,22
"10.1101/194092",TRUE,8.25,19,0,0,0,0,5
"10.1101/193870",TRUE,11.45,24,0,0,0,0,10
"10.1101/193573",TRUE,8.85,20,0,0,0,0,12
"10.1101/194175",TRUE,9.934,8,1,0,0,0,1
"10.1101/193771",TRUE,13.9,25,0,0,0,0,18
"10.1101/193664",TRUE,35.08,57,1,0,0,0,31
"10.1101/193813",TRUE,65.034,94,2,0,0,0,38
"10.1101/194464",TRUE,12.684,14,1,0,0,0,0
"10.1101/194191",TRUE,12.25,17,0,0,0,0,2
"10.1101/194613",TRUE,10.434,9,1,0,0,0,0
"10.1101/174656",TRUE,3.5,8,0,0,0,0,7
"10.1101/194951",TRUE,24.234,31,1,0,0,0,5
"10.1101/193862",TRUE,14.8,29,0,0,0,0,34
"10.1101/193136",TRUE,128.214,223,2,0,0,0,133
"10.1101/194316",TRUE,13.884,12,1,0,0,0,9
"10.1101/193458",TRUE,14.384,13,1,0,0,0,25
"10.1101/194266",TRUE,4.5,10,0,0,0,0,9
"10.1101/194886",TRUE,0.75,2,0,0,0,0,0
"10.1101/194308",TRUE,4.7,9,0,0,0,0,5
"10.1101/194019",TRUE,20.15,40,0,0,0,0,13
"10.1101/191056",TRUE,123.764,221,2,0,0,0,200
"10.1101/193946",TRUE,0.75,3,0,0,0,0,0
"10.1101/194076",TRUE,6.2,15,0,0,0,0,3
"10.1101/194241",TRUE,14.43,18,1,0,0,0,16
"10.1101/194514",TRUE,0.5,2,0,0,0,0,9
"10.1101/194563",TRUE,8.15,15,0,0,0,0,10
"10.1101/194415",TRUE,7.3,13,0,0,0,0,3
"10.1101/194621",TRUE,0.5,2,0,0,0,0,12
"10.1101/194399",TRUE,1.75,6,0,0,0,0,0
"10.1101/194571",TRUE,9.684,6,1,0,0,0,5
"10.1101/194290",TRUE,5.6,13,0,0,0,0,7
"10.1101/193995",TRUE,18.65,34,0,0,0,0,24
"10.1101/194746",TRUE,10.184,7,1,0,0,0,0
"10.1101/194324",TRUE,71.084,107,1,0,0,0,15
"10.1101/194712",TRUE,18.684,20,1,0,0,0,0
"10.1101/194845",TRUE,4.1,8,0,0,0,0,13
"10.1101/194597",TRUE,8.25,17,0,0,0,0,5
"10.1101/194837",TRUE,18.3,35,0,0,0,0,14
"10.1101/194472",TRUE,0.5,2,0,0,0,0,0
"10.1101/194605",TRUE,1.25,3,0,0,0,0,6
"10.1101/194688",TRUE,1.25,5,0,0,0,0,3
"10.1101/194936",TRUE,14.284,17,1,0,0,0,10
"10.1101/195123",TRUE,0.25,1,0,0,0,0,9
"10.1101/194225",TRUE,0.75,2,0,0,0,0,2
"10.1101/194738",TRUE,2,7,0,0,0,0,12
"10.1101/194829",TRUE,2,7,0,0,0,0,0
"10.1101/194753",TRUE,27.33,40,1,0,0,0,18
"10.1101/194381",TRUE,0.5,2,0,0,0,0,0
"10.1101/194589",TRUE,2.6,6,0,0,0,0,0
"10.1101/193961",TRUE,8.15,14,0,0,0,0,8
"10.1101/195099",TRUE,0.25,1,0,0,0,0,0
"10.1101/194365",TRUE,6.7,14,0,0,0,0,12
"10.1101/194852",TRUE,18.634,16,1,0,0,0,6
"10.1101/194522",TRUE,20.434,23,1,0,0,0,4
"10.1101/194340",TRUE,4.75,11,0,0,0,0,13
"10.1101/195180",TRUE,34.08,47,1,0,0,0,24
"10.1101/194407",TRUE,1,4,0,0,0,0,3
"10.1101/195073",TRUE,25.784,37,1,0,0,0,11
"10.1101/195131",TRUE,10.85,23,0,0,0,0,7
"10.1101/195081",TRUE,0.75,3,0,0,0,0,0
"10.1101/194654",TRUE,1.25,5,0,0,0,0,0
"10.1101/194993",TRUE,9.284,5,1,0,0,0,4
"10.1101/194977",TRUE,1,4,0,0,0,0,0
"10.1101/194795",TRUE,5.3,8,0,0,0,0,0
"10.1101/195016",TRUE,1.75,3,0,0,0,0,0
"10.1101/195115",TRUE,15.75,32,0,0,0,0,11
"10.1101/194456",TRUE,0.75,2,0,0,0,0,0
"10.1101/195040",TRUE,1.5,5,0,0,0,0,4
"10.1101/195065",TRUE,1,4,0,0,0,0,0
"10.1101/194480",TRUE,3,9,0,0,0,0,0
"10.1101/194704",TRUE,19.75,38,0,0,0,0,4
"10.1101/195008",TRUE,3.75,9,0,0,0,0,0
"10.1101/194282",TRUE,10.184,6,1,0,0,0,8
"10.1101/194969",TRUE,17.48,14,1,0,0,0,4
"10.1101/194431",TRUE,2.25,9,0,0,0,0,6
"10.1101/194449",TRUE,11.034,7,1,0,0,0,6
"10.1101/195149",TRUE,13.2,28,0,0,0,0,0
"10.1101/194530",TRUE,107.58,189,1,0,0,0,108
"10.1101/194670",TRUE,1,4,0,0,0,0,0
"10.1101/195230",TRUE,8.7,21,0,0,0,0,0
"10.1101/195552",TRUE,1.25,5,0,0,0,0,14
"10.1101/195255",TRUE,4.2,8,0,0,0,0,3
"10.1101/194720",TRUE,27.3,43,0,0,0,0,10
"10.1101/195453",TRUE,4.25,11,0,0,0,0,7
"10.1101/194100",TRUE,1.25,4,0,0,0,0,0
"10.1101/193649",TRUE,17.25,29,0,0,0,0,4
"10.1101/195057",TRUE,2.45,5,0,0,0,0,20
"10.1101/195271",TRUE,5.2,12,0,0,0,0,15
"10.1101/195537",TRUE,1,4,0,0,0,0,0
"10.1101/194142",TRUE,1,4,0,0,0,0,5
"10.1101/195362",TRUE,1.25,4,0,0,0,0,0
"10.1101/195511",TRUE,2.5,9,0,0,0,0,0
"10.1101/193268",TRUE,2.75,8,0,0,0,0,2
"10.1101/195263",TRUE,3.5,9,0,0,0,0,4
"10.1101/195206",TRUE,3.5,9,0,0,0,0,0
"10.1101/195420",TRUE,12.284,13,1,0,0,0,0
"10.1101/193706",TRUE,46.334,73,1,0,0,0,26
"10.1101/195545",TRUE,4.25,9,0,0,0,0,3
"10.1101/195602",TRUE,8.7,18,0,0,0,0,56
"10.1101/195339",TRUE,20.83,28,1,0,0,0,0
"10.1101/195412",TRUE,1.5,6,0,0,0,0,0
"10.1101/195586",TRUE,2.85,7,0,0,0,0,13
"10.1101/195438",TRUE,0.25,1,0,0,0,0,0
"10.1101/195503",TRUE,3.1,7,0,0,0,0,0
"10.1101/195164",TRUE,5.6,15,0,0,0,0,0
"10.1101/195321",TRUE,9.184,7,1,0,0,0,0
"10.1101/183368",TRUE,0.5,2,0,0,0,0,0
"10.1101/194647",TRUE,23.55,40,0,0,0,0,19
"10.1101/195305",TRUE,2.25,6,0,0,0,0,10
"10.1101/194662",TRUE,5.7,11,0,0,0,0,9
"10.1101/194050",TRUE,38.4,74,0,0,0,0,10
"10.1101/193953",TRUE,3.6,9,0,0,0,0,12
"10.1101/195172",TRUE,5.2,10,0,0,0,0,3
"10.1101/195529",TRUE,41.094,17,3,2,0,0,8
"10.1101/195214",TRUE,4.75,9,0,0,0,0,12
"10.1101/195347",TRUE,3,10,0,0,0,0,10
"10.1101/195396",TRUE,2,8,0,0,0,0,3
"10.1101/195487",TRUE,12.3,27,0,0,0,0,3
"10.1101/194811",TRUE,0.75,3,0,0,0,0,2
"10.1101/195354",TRUE,10.8,19,0,0,0,0,5
"10.1101/195768",TRUE,9.7,21,0,0,0,0,16
"10.1101/195669",TRUE,4.85,11,0,0,0,0,7
"10.1101/195685",TRUE,34.95,58,0,0,0,0,0
"10.1101/193565",TRUE,11.634,10,1,0,0,0,4
"10.1101/195495",TRUE,27.834,39,1,0,0,0,15
"10.1101/188102",TRUE,4.95,8,0,0,0,0,1
"10.1101/195628",TRUE,10.684,8,1,0,0,0,0
"10.1101/195594",TRUE,3.5,8,0,0,0,0,0
"10.1101/195644",TRUE,11.75,21,0,0,0,0,2
"10.1101/195677",TRUE,32.2,58,0,0,0,0,7
"10.1101/195693",TRUE,1.75,4,0,0,0,0,0
"10.1101/195750",TRUE,2.25,5,0,0,0,0,0
"10.1101/195719",TRUE,5.15,8,0,0,0,0,1
"10.1101/195727",TRUE,7.85,17,0,0,0,0,12
"10.1101/195743",TRUE,13.2,27,0,0,0,0,13
"10.1101/195834",TRUE,1,3,0,0,0,0,0
"10.1101/194985",TRUE,195.25,30,0,23,0,0,1
"10.1101/195966",TRUE,27.634,39,1,0,0,0,34
"10.1101/195867",TRUE,1.75,7,0,0,0,0,2
"10.1101/193078",TRUE,0.5,2,0,0,0,0,5
"10.1101/196071",TRUE,22.18,26,1,0,0,0,8
"10.1101/196188",TRUE,1.25,4,0,0,0,0,0
"10.1101/195859",TRUE,4,11,0,0,0,0,0
"10.1101/196238",TRUE,0.75,3,0,0,0,0,0
"10.1101/195651",TRUE,11.434,11,1,0,0,0,5
"10.1101/196063",TRUE,1,4,0,0,0,0,0
"10.1101/195891",TRUE,18.584,20,1,0,0,0,3
"10.1101/195461",TRUE,12.55,22,0,0,0,0,10
"10.1101/195883",TRUE,1,3,0,0,0,0,1
"10.1101/195792",TRUE,74.45,118,0,1,0,0,56
"10.1101/195909",TRUE,5.05,10,0,0,0,0,0
"10.1101/195958",TRUE,8.1,15,0,0,0,0,0
"10.1101/196147",TRUE,59.9,109,0,0,0,0,25
"10.1101/192369",TRUE,19.25,34,0,0,0,0,9
"10.1101/194761",TRUE,9.33,8,1,0,0,0,7
"10.1101/195875",TRUE,6.5,14,0,0,0,0,0
"10.1101/196170",TRUE,8.784,4,1,0,0,0,0
"10.1101/196055",TRUE,13.1,28,0,0,0,0,2
"10.1101/195982",TRUE,2.75,7,0,0,0,0,0
"10.1101/196220",TRUE,25.9,40,1,0,0,0,7
"10.1101/194126",TRUE,16.9,30,0,0,0,0,4
"10.1101/196097",TRUE,0.25,1,0,0,0,0,1
"10.1101/196030",TRUE,7.3,15,0,0,0,0,0
"10.1101/195446",TRUE,6.2,13,0,0,0,0,3
"10.1101/195800",TRUE,3.1,8,0,0,0,0,8
"10.1101/196089",TRUE,0.25,1,0,0,0,0,3
"10.1101/195784",TRUE,12.38,10,1,0,0,0,10
"10.1101/195917",TRUE,12.2,24,0,0,0,0,24
"10.1101/196121",TRUE,19.534,21,1,0,0,0,0
"10.1101/195776",TRUE,17.434,9,1,1,0,0,23
"10.1101/196279",TRUE,9.434,5,1,0,0,0,4
"10.1101/195990",TRUE,1.25,5,0,0,0,0,3
"10.1101/195826",TRUE,26.03,38,1,0,0,0,29
"10.1101/195388",TRUE,4.25,10,0,0,0,0,0
"10.1101/196105",TRUE,14.784,15,1,0,0,0,0
"10.1101/196006",TRUE,15.784,17,1,0,0,0,0
"10.1101/195842",TRUE,22.45,46,0,0,0,0,18
"10.1101/196733",TRUE,9.7,21,0,0,0,0,5
"10.1101/196311",TRUE,45.1,89,0,0,0,0,26
"10.1101/196113",TRUE,3,9,0,0,0,0,0
"10.1101/196410",TRUE,3.75,10,0,0,0,0,0
"10.1101/196212",TRUE,9.9,22,0,0,0,0,24
"10.1101/196543",TRUE,2.85,8,0,0,0,0,6
"10.1101/196709",TRUE,13.75,28,0,0,0,0,22
"10.1101/196691",TRUE,1.5,5,0,0,0,0,8
"10.1101/196337",TRUE,3.25,8,0,0,0,0,10
"10.1101/196295",TRUE,5.45,14,0,0,0,0,3
"10.1101/196469",TRUE,13.534,15,1,0,0,0,0
"10.1101/196600",TRUE,11.18,11,1,0,0,0,0
"10.1101/196428",TRUE,1.25,4,0,0,0,0,0
"10.1101/195248",TRUE,1.5,6,0,0,0,0,0
"10.1101/196444",TRUE,1.75,6,0,0,0,0,9
"10.1101/196535",TRUE,9.934,9,1,0,0,0,4
"10.1101/196394",TRUE,10.6,25,0,0,0,0,19
"10.1101/182238",TRUE,5.1,12,0,0,0,0,9
"10.1101/196436",TRUE,7.8,18,0,0,0,0,15
"10.1101/196451",TRUE,2.1,6,0,0,0,0,5
"10.1101/196592",TRUE,1.25,5,0,0,0,0,1
"10.1101/196345",TRUE,4.45,9,0,0,0,0,1
"10.1101/196352",TRUE,4.6,10,0,0,0,0,3
"10.1101/180745",TRUE,25.134,36,1,0,0,0,2
"10.1101/196378",TRUE,2.25,6,0,0,0,0,1
"10.1101/196386",TRUE,5.35,11,0,0,0,0,12
"10.1101/195701",TRUE,1,4,0,0,0,0,0
"10.1101/196774",TRUE,15.03,19,1,0,0,0,0
"10.1101/196766",TRUE,1.75,5,0,0,0,0,0
"10.1101/196907",TRUE,3,8,0,0,0,0,3
"10.1101/196659",TRUE,10.05,20,0,0,0,0,10
"10.1101/196857",TRUE,2.25,6,0,0,0,0,6
"10.1101/196287",TRUE,21.35,43,0,0,0,0,26
"10.1101/196782",TRUE,10.9,23,0,0,0,0,8
"10.1101/196790",TRUE,2.75,7,0,0,0,0,2
"10.1101/196899",TRUE,1.25,5,0,0,0,0,0
"10.1101/196634",TRUE,32.7,63,0,0,0,0,84
"10.1101/197293",TRUE,5.85,13,0,0,0,0,3
"10.1101/196980",TRUE,30.934,46,1,0,0,0,214
"10.1101/197491",TRUE,7.9,15,0,0,0,0,10
"10.1101/197285",TRUE,3.5,7,0,0,0,0,9
"10.1101/183764",TRUE,11.08,11,1,0,0,0,3
"10.1101/195974",TRUE,23.9,48,0,0,0,0,2
"10.1101/197210",TRUE,3.5,9,0,0,0,0,0
"10.1101/197418",TRUE,18.634,26,1,0,0,0,15
"10.1101/196303",TRUE,29.35,60,0,0,0,0,18
"10.1101/196139",TRUE,16.35,32,0,0,0,0,5
"10.1101/196964",TRUE,19.9,37,0,0,0,0,19
"10.1101/197525",TRUE,20.034,12,1,1,0,0,0
"10.1101/196949",TRUE,8.95,19,0,0,0,0,19
"10.1101/197509",TRUE,30.884,44,1,0,0,0,12
"10.1101/196915",TRUE,79.83,150,1,0,0,0,29
"10.1101/196931",TRUE,10.08,10,1,0,0,0,0
"10.1101/197152",TRUE,1.25,5,0,0,0,0,11
"10.1101/197368",TRUE,3,9,0,0,0,0,0
"10.1101/196816",TRUE,2.75,10,0,0,0,0,0
"10.1101/197012",TRUE,3.25,9,0,0,0,0,0
"10.1101/195560",TRUE,3,9,0,0,0,0,1
"10.1101/197202",TRUE,3.6,11,0,0,0,0,4
"10.1101/197301",TRUE,21.134,33,1,0,0,0,5
"10.1101/191171",TRUE,3.75,10,0,0,0,0,4
"10.1101/197186",TRUE,9.05,17,0,0,0,0,0
"10.1101/196204",TRUE,1,3,0,0,0,0,0
"10.1101/197269",TRUE,17.65,31,0,0,0,0,22
"10.1101/197400",TRUE,1.75,3,0,0,0,0,3
"10.1101/197095",TRUE,2.25,7,0,0,0,0,8
"10.1101/196865",TRUE,2,6,0,0,0,0,3
"10.1101/197277",TRUE,5.6,13,0,0,0,0,7
"10.1101/197590",TRUE,12.5,22,0,0,0,0,0
"10.1101/197020",TRUE,12.43,12,1,0,0,0,0
"10.1101/197194",TRUE,0.75,3,0,0,0,0,1
"10.1101/197467",TRUE,1.25,5,0,0,0,0,0
"10.1101/194035",TRUE,5.5,15,0,0,0,0,7
"10.1101/196998",TRUE,28.6,58,0,0,0,0,12
"10.1101/196923",TRUE,18.15,37,0,0,0,0,35
"10.1101/197046",TRUE,1.5,5,0,0,0,0,0
"10.1101/197236",TRUE,13.3,26,0,0,0,0,8
"10.1101/197566",TRUE,1.25,5,0,0,0,0,0
"10.1101/197392",TRUE,0.5,2,0,0,0,0,6
"10.1101/197103",TRUE,8.05,12,0,0,0,0,30
"10.1101/197517",TRUE,25,47,0,0,0,0,4
"10.1101/197129",TRUE,3.85,6,0,0,0,0,0
"10.1101/196501",TRUE,48.85,98,0,0,0,0,8
"10.1101/197475",TRUE,29.95,56,0,0,0,0,15
"10.1101/197087",TRUE,25.8,37,0,0,0,0,2
"10.1101/197483",TRUE,3.5,7,0,0,0,0,0
"10.1101/197426",TRUE,5.25,13,0,0,0,0,6
"10.1101/196824",TRUE,45.362,57,2,0,0,0,15
"10.1101/197541",TRUE,1.25,4,0,0,0,0,0
"10.1101/196642",TRUE,14.05,26,0,0,0,0,0
"10.1101/195578",TRUE,1.75,5,0,0,0,0,0
"10.1101/193383",TRUE,37.35,52,0,1,0,0,120
"10.1101/197459",TRUE,1.5,6,0,0,0,0,0
"10.1101/197640",TRUE,0.75,3,0,0,0,0,2
"10.1101/197376",TRUE,10.65,19,0,0,0,0,5
"10.1101/197756",TRUE,14.684,12,1,0,0,0,7
"10.1101/197764",TRUE,11.2,18,0,0,0,0,31
"10.1101/197699",TRUE,20.884,27,1,0,0,0,8
"10.1101/197715",TRUE,18.8,37,0,0,0,0,1
"10.1101/197665",TRUE,20,40,0,0,0,0,11
"10.1101/197608",TRUE,31.95,57,0,0,0,0,109
"10.1101/197558",TRUE,1.75,6,0,0,0,0,2
"10.1101/197939",TRUE,14.034,15,1,0,0,0,8
"10.1101/196881",TRUE,4.5,12,0,0,0,0,0
"10.1101/197731",TRUE,0.75,3,0,0,0,0,0
"10.1101/197954",TRUE,7.6,16,0,0,0,0,0
"10.1101/197004",TRUE,0.75,3,0,0,0,0,0
